Date,Open,High,Low,Close,Adj Close,Volume,Change,Direction,OBV,SMA/short,SMA/long,MACD,Signal Line,RSI,SlowK,SlowD
2022-11-18,159.66000366210938,160.02000427246094,151.1999969482422,154.08999633789062,154.02442932128906,49207200.0,-2.6800079345703125,DOWN,13270667200,154.71300048828124,132.8881997680664,6.857790211491221,6.812062004621419,58.8849064770285,67.0295379516149,76.8612347004303
2022-11-21,151.47000122070312,154.77000427246094,150.8000030517578,153.1699981689453,153.10482788085938,40473900.0,-0.9199981689453125,DOWN,13230193300,155.7290008544922,133.05059967041015,5.859974153542851,6.621644434405706,57.96540616393414,62.13921286238193,68.85481688131021
2022-11-22,153.27999877929688,160.5800018310547,151.22000122070312,160.3800048828125,160.311767578125,47286600.0,7.2100067138671875,UP,13277479900,157.16500091552734,133.63199981689453,5.826547151970118,6.462624977918589,62.8600649438148,65.11628755633473,64.76167945677732
2022-11-23,160.97999572753906,165.27000427246094,160.47999572753906,165.19000244140625,165.1197052001953,42724100.0,4.80999755859375,UP,13320204000,159.9080017089844,134.31019989013672,6.194015937591502,6.408903169853172,65.7272662344958,73.38344940652938,66.87964994174881
2022-11-25,163.17999267578125,164.8699951171875,161.72000122070312,162.6999969482422,162.63076782226562,16793400.0,-2.4900054931640625,DOWN,13303410600,160.4280014038086,134.9783999633789,6.018462489210492,6.330815033724637,63.0151868082587,79.75419905309256,72.75131200531904
2022-11-28,160.25999450683594,163.57000732421875,157.25,158.27000427246094,158.20265197753906,30374100.0,-4.42999267578125,DOWN,13273036500,159.9280014038086,135.50420013427734,5.256266783410638,6.115905383661837,58.39834729890644,75.62002870246384,76.25255905402874
2022-11-29,158.27000427246094,159.32000732421875,155.1999969482422,156.38999938964844,156.32345581054688,29838400.0,-1.8800048828125,DOWN,13243198100,159.27200164794922,135.95559997558593,4.390642869374517,5.770852880804373,56.506278568344726,66.47114625275553,73.94845800277079
2022-11-30,156.97000122070312,169.3000030517578,155.97000122070312,169.22999572753906,169.20126342773438,56529800.0,12.839996337890625,UP,13299727900,159.52900085449218,136.705,5.11044215476025,5.638770735595549,64.87631006818819,72.94317735634506,71.67811743718829
2022-12-01,169.99000549316406,172.64999389648438,166.35000610351562,171.35000610351562,171.32090759277344,47097700.0,2.1200103759765625,UP,13346825600,160.75400085449218,137.47980010986328,5.717454118412974,5.654507412159035,66.03841732938528,83.01101222536867,74.1417786114899
2022-12-02,166.58999633789062,169.3300018310547,164.4499969482422,168.75999450683594,168.73133850097656,37138900.0,-2.5900115966796875,DOWN,13309686700,161.9529998779297,138.34279998779297,5.70816593764269,5.665239117255766,63.28364342381494,91.06240403011105,82.33886453727507
2022-12-05,166.7899932861328,169.9499969482422,164.72000122070312,166.10000610351562,166.07179260253906,35225500.0,-2.6599884033203125,DOWN,13274461200,163.15400085449218,139.16160003662108,5.265247843466113,5.585240862497836,60.492675684651395,82.09003829946,85.38781818498005
2022-12-06,165.3000030517578,165.72999572753906,158.19000244140625,159.8699951171875,159.8428497314453,35269400.0,-6.230010986328125,DOWN,13239191800,163.8240005493164,139.9133999633789,4.13680330225904,5.295553350450076,54.437142171782995,64.57666561216848,79.24303598057998
2022-12-07,157.72000122070312,161.86000061035156,156.6699981689453,161.1999969482422,161.17262268066406,37238800.0,1.3300018310546875,UP,13276430600,163.90599975585937,140.6547999572754,3.4022788030908657,4.916898440978234,55.46214952314487,53.04348372616274,66.57006254593054
2022-12-08,162.72999572753906,171.7899932861328,159.58999633789062,171.69000244140625,171.6608428955078,51545600.0,10.490005493164062,UP,13327976200,164.55599975585938,141.54139999389648,3.976008678138726,4.728720488410333,62.607294884011665,61.57132305512025,59.73049079781729
2022-12-09,171.60000610351562,175.8300018310547,169.75,170.00999450683594,169.9811248779297,46533800.0,-1.6800079345703125,DOWN,13281442400,165.28699951171876,142.49759994506837,4.087820829191429,4.6005405565665525,60.921620968485804,73.31718757484224,62.643998118708545
2022-12-12,170.3699951171875,175.3800048828125,167.97000122070312,175.35000610351562,175.3202362060547,45732800.0,5.3400115966796875,UP,13327175200,166.99499969482423,143.5768000793457,4.657523831298704,4.611937211512982,64.21933217419739,90.13463582111876,75.00771548369389
2022-12-13,185.30999755859375,187.89999389648438,177.11000061035156,180.72000122070312,180.68931579589844,65658900.0,5.3699951171875,UP,13392834100,169.4279998779297,144.6888000488281,5.533058109201136,4.796161391050613,67.21546764565501,84.2800988930465,82.5773074296693
2022-12-14,179.8699951171875,182.52000427246094,174.1999969482422,176.74000549316406,176.70999145507812,49688800.0,-3.9799957275390625,DOWN,13343145300,170.1790008544922,145.5902001953125,5.559525291871296,4.94883417121475,63.004535742669376,80.6546721565774,85.02313562358103
2022-12-15,171.4600067138672,173.1999969482422,167.0,169.52000427246094,169.4912109375,47854200.0,-7.220001220703125,DOWN,13295291100,169.99600067138672,146.3388003540039,4.63832900371645,4.88673313771509,56.13422933024884,62.568833710447684,75.834534920024
2022-12-16,168.63999938964844,170.41000366210938,164.10000610351562,165.7100067138672,165.68186950683594,47823200.0,-3.80999755859375,DOWN,13247467900,169.69100189208984,147.0270004272461,3.463592853451644,4.602105080862401,52.858619133614646,47.26812432445613,63.497210063827204
2022-12-19,165.72000122070312,166.08999633789062,161.4499969482422,162.5399932861328,162.51239013671875,35403900.0,-3.170013427734375,DOWN,13212064000,169.33500061035156,147.86260025024413,2.213685063681993,4.1244210774263195,50.23217871730774,32.16967383383727,47.335543956247164
2022-12-20,160.63999938964844,163.10000610351562,158.52000427246094,160.85000610351562,160.82269287109375,40326000.0,-1.6899871826171875,DOWN,13171738000,169.43300170898436,148.7456004333496,1.107116039015125,3.520960069744081,48.83894178937629,22.03384648233006,33.823881546874624
2022-12-21,161.13999938964844,166.27000427246094,161.02000427246094,165.00999450683594,164.9819793701172,32502500.0,4.1599884033203125,UP,13204240500,169.81400146484376,149.7286003112793,0.7769653991448422,2.9721611356242335,52.342937936710484,20.22197232861071,24.808497548259485
2022-12-22,160.94000244140625,161.3800048828125,148.82000732421875,153.38999938964844,153.36395263671875,56504500.0,-11.6199951171875,DOWN,13147736000,167.98400115966797,150.49640029907226,-0.7615817945059007,2.2254125495982064,43.40115885379747,17.26120712196281,19.83900864430133
2022-12-23,151.9600067138672,153.38999938964844,148.8300018310547,152.05999755859375,152.0341796875,34932600.0,-1.3300018310546875,DOWN,13112803400,166.18900146484376,151.14560028076173,-1.954242235677782,1.3894815925430088,42.506107096893565,15.563230546065393,17.68213666554644
2022-12-27,150.74000549316406,151.0,140.55999755859375,141.2100067138672,141.18601989746094,46490200.0,-10.849990844726562,DOWN,13066313200,162.7750015258789,151.72440048217774,-3.9360992460087516,0.32436542483265685,35.98615905254158,7.119224649364714,13.314554105797773
2022-12-28,139.27000427246094,142.6199951171875,138.83999633789062,140.36000061035156,140.33616638183594,35106600.0,-0.850006103515625,DOWN,13031206600,158.73900146484374,152.1540005493164,-5.303529480800847,-0.8012135562940439,35.52640933181966,4.253995011780124,8.978816735736878
2022-12-29,144.02000427246094,146.8300018310547,142.27000427246094,146.02999877929688,146.0052032470703,35492300.0,5.6699981689453125,UP,13066698900,155.66800079345703,152.68120056152344,-5.48796220507549,-1.7385632860503333,40.946164254808004,6.375616985587485,5.916278882244242
2022-12-30,143.33999633789062,146.2899932861328,142.3300018310547,146.13999938964844,146.1151885986328,31049000.0,0.1100006103515625,UP,13097747900,153.3300003051758,153.1938005065918,-5.467743719347908,-2.4843993727098486,41.049697705031576,10.877843839069035,7.169151945479015
2023-01-03,148.50999450683594,149.9600067138672,140.9600067138672,143.14999389648438,143.1256866455078,40127700.0,-2.9900054931640625,DOWN,13057620200,151.0739990234375,153.61800033569335,-5.650982321805145,-3.117715962528908,39.04583104057072,12.77347736602457,10.00897939689383
2023-01-04,145.6699981689453,148.52999877929688,142.41000366210938,147.49000549316406,147.4649658203125,43132400.0,4.3400115966796875,UP,13100752600,149.56900024414062,154.07460037231445,-5.155911861606114,-3.52535514234435,43.36728441252788,14.489344486582915,12.713555230558974
2023-01-05,144.91000366210938,145.63999938964844,141.47999572753906,142.64999389648438,142.62576293945312,38916800.0,-4.8400115966796875,DOWN,13061835800,147.7489990234375,154.40780029296874,-5.2241135267389325,-3.865106819223267,39.964452622423465,13.225585024128556,13.496135625578814
2023-01-06,144.74000549316406,150.10000610351562,140.33999633789062,148.58999633789062,148.56475830078125,40504400.0,5.94000244140625,UP,13102340200,146.10699920654298,154.72740020751954,-4.482274566508124,-3.9885403686802388,45.605481166231364,20.591780605065512,16.102236705259127
2023-01-09,152.83999633789062,160.55999755859375,151.41000366210938,156.27999877929688,156.2534637451172,50423100.0,7.69000244140625,UP,13152763300,146.3959991455078,155.27380004882812,-3.0042800865254264,-3.7916883122492764,51.90585819914345,35.18407442743456,23.000480018876342
2023-01-10,155.07000732421875,159.6199951171875,154.72000122070312,159.08999633789062,159.06298828125,38410100.0,2.80999755859375,UP,13191173400,147.0989990234375,155.82040008544922,-1.596055036162113,-3.352561657031844,54.00243321976019,56.09600474810288,37.290619926867784
2023-01-11,158.39999389648438,160.27999877929688,155.6300048828125,160.00999450683594,159.98281860351562,35328500.0,0.9199981689453125,UP,13226501900,148.97899780273437,156.2538000488281,-0.48083656192537205,-2.77821663801055,54.698729876630146,71.5275046593158,54.26919461161788
2023-01-12,161.0,166.3699951171875,154.9199981689453,165.11000061035156,165.08197021484375,55140900.0,5.100006103515625,UP,13281642800,151.45399780273436,156.8566000366211,0.8687185320591766,-2.048829603996605,58.45333315574132,82.14189868801974,69.92180269847961
2023-01-13,162.77999877929688,169.22000122070312,161.64999389648438,168.99000549316406,168.9613037109375,44728700.0,3.8800048828125,UP,13326371500,153.7499984741211,157.52780029296875,2.2114060893965757,-1.196782465317969,61.0951555620443,90.61479153140696,81.42806495958098
2023-01-17,168.99000549316406,177.27999877929688,168.99000549316406,177.02000427246094,176.9899444580078,51110200.0,8.029998779296875,UP,13377481700,156.83799896240234,158.42440032958984,3.977303373912264,-0.16196529747192245,65.92439654841152,97.99658906357278,90.25109309433331
2023-01-18,176.6699981689453,178.72999572753906,172.82000732421875,173.77000427246094,173.74049377441406,43962400.0,-3.25,DOWN,13333519300,159.9,159.21560028076172,4.738854499653684,0.8181986619531989,62.54070673084507,95.37746663972035,94.66294907823351
2023-01-19,170.36000061035156,171.97000122070312,167.30999755859375,167.64999389648438,167.62152099609375,45293200.0,-6.1200103759765625,DOWN,13288226100,161.91599884033204,159.73740020751953,4.468349075683619,1.548228744699283,56.644710173425835,86.0092582666952,93.12777132332958
2023-01-20,170.11000061035156,178.55999755859375,168.25,178.38999938964844,178.35971069335938,56496700.0,10.740005493164062,UP,13344722800,165.48999938964843,160.44500030517577,5.364337316977242,2.311450459154875,63.201119658621785,85.9395004867243,89.10874179771342
2023-01-23,180.63999938964844,192.4499969482422,178.17999267578125,191.92999267578125,191.89739990234375,65516300.0,13.539993286132812,UP,13410239100,169.8239990234375,161.36320007324218,7.355776902825198,3.3203157478889396,69.46951415315328,89.75159233159208,87.23345036167065
2023-01-24,188.27000427246094,194.9499969482422,188.1999969482422,192.64999389648438,192.61727905273438,49620400.0,0.720001220703125,UP,13459859500,173.46099853515625,162.46100006103515,8.630950655765474,4.3824427294642465,69.76445773138565,97.96825885665216,91.21978389165629
2023-01-25,189.1300048828125,193.6999969482422,185.8000030517578,193.22999572753906,193.1971893310547,44953700.0,0.5800018310546875,UP,13504813200,176.8749984741211,163.17559997558592,9.363887017896587,5.378731587150715,70.0157500617983,97.21360194982454,94.97781771268971
2023-01-26,197.00999450683594,201.66000366210938,192.77999877929688,198.02000427246094,197.9863739013672,48953500.0,4.790008544921875,UP,13553766700,180.6759994506836,163.87059997558595,10.171624538240394,6.33731017736865,72.07958494573165,95.567543920839,96.91646824243868
2023-01-27,194.6199951171875,206.27999877929688,194.0500030517578,203.64999389648438,203.61541748046875,54214200.0,5.6299896240234375,UP,13607980900,184.52999877929688,164.68459991455077,11.104463534277187,7.2907408487503576,74.3171750886361,95.3737211269593,96.05162233254107
2023-01-30,199.5,201.39999389648438,191.5,191.6199951171875,191.5874481201172,48861100.0,-12.029998779296875,DOWN,13559119800,186.79299774169922,165.18379974365234,10.138538444102295,7.860300367820745,62.74577679282785,86.94595657173438,92.62907387317769
2023-01-31,191.6999969482422,196.8699951171875,189.5,195.3699951171875,195.33682250976562,49801700.0,3.75,UP,13608921500,188.62799682617188,165.9091995239258,9.63707076585544,8.215654447427685,64.59630458962079,81.84390745144869,88.05452838338091
2023-02-01,196.91000366210938,211.9199981689453,196.11000061035156,209.42999267578125,209.39442443847656,66047700.0,14.05999755859375,UP,13674969200,192.1939956665039,166.9623992919922,10.614646648741967,8.695452887690541,70.51084598045712,81.98548280979946,83.59178227766097
2023-02-02,210.0,219.49000549316406,207.0,217.08999633789062,217.05313110351562,56427600.0,7.660003662109375,UP,13731396800,197.13799591064452,168.2223992919922,11.879523057422745,9.332266921636982,73.14325997104056,90.07998600145005,84.63645875423286
2023-02-03,210.0,217.4499969482422,207.88999938964844,211.0,210.96417236328125,42936600.0,-6.089996337890625,DOWN,13688460200,200.39899597167968,169.37899932861328,11.784017696067991,9.822617076523183,67.94984434474878,91.73718896795445,87.93421925973479
2023-02-06,208.05999755859375,215.6999969482422,207.86000061035156,210.88999938964844,210.85418701171875,45219700.0,-0.1100006103515625,DOWN,13643240500,202.2949966430664,170.38919921875,11.414803608152368,10.14105438284902,67.85612471425276,87.69952596688876,89.83890031209789
2023-02-07,213.82000732421875,222.58999633789062,211.5,221.72999572753906,221.6923370361328,66415000.0,10.839996337890625,UP,13709655500,205.20299682617187,171.51999908447266,12.082141520515762,10.52927181038237,71.96036831772241,88.56408433304546,89.33359975596302
2023-02-08,223.8699951171875,228.77999877929688,220.0800018310547,222.0500030517578,222.01229858398438,55965100.0,0.32000732421875,UP,13765620600,208.08499755859376,172.70699920654297,12.280742828778585,10.879566014061613,72.07372922329976,90.28147199677274,88.84836076556911
2023-02-09,226.05999755859375,230.1999969482422,221.1999969482422,223.3699951171875,223.33206176757812,52387600.0,1.3199920654296875,UP,13818008200,210.6199966430664,174.0089990234375,12.261485004013537,11.155949812051997,72.5664145846604,91.39875589666894,90.08143740882917
2023-02-10,216.89999389648438,220.77999877929688,208.11000061035156,212.64999389648438,212.61387634277344,55073700.0,-10.720001220703125,DOWN,13762934500,211.5199966430664,175.1341989135742,10.75430698943083,11.075621247527764,62.866184911511134,78.74164861585975,86.80729216976727
2023-02-13,215.3800048828125,220.47999572753906,209.6199951171875,217.8800048828125,217.84300231933594,47491900.0,5.230010986328125,UP,13810426400,214.1459976196289,176.1071990966797,10.027881262041433,10.8660732504305,65.30304274075618,73.19855299374933,81.11298583542613
2023-02-14,215.77999877929688,230.49000549316406,213.66000366210938,229.7100067138672,229.67100524902344,67547400.0,11.830001831054688,UP,13877973800,217.5799987792969,177.2743991088867,10.592503647493317,10.811359329843063,70.08510284271922,76.94077568682398,76.29365909881115
2023-02-15,225.49000549316406,228.5500030517578,221.05999755859375,227.63999938964844,227.60134887695312,42057500.0,-2.07000732421875,DOWN,13835916300,219.4009994506836,178.45199920654298,10.491315750855676,10.747350614045585,68.31097115758674,87.79881236359681,79.31271368139018
2023-02-16,221.3300018310547,225.5,219.27000427246094,220.02000427246094,219.98263549804688,41202600.0,-7.6199951171875,DOWN,13794713700,219.69400024414062,179.53039916992188,9.315647729027205,10.461010037041909,62.080996095778595,88.53378530215343,84.42445778419155
2023-02-17,216.30999755859375,217.39999389648438,209.75,213.8800048828125,213.84368896484375,46588800.0,-6.1399993896484375,DOWN,13748124900,219.98200073242188,180.61059936523438,7.590602060048383,9.886928441643203,57.52823154929968,75.6607270687306,83.99777491149375
2023-02-21,210.0,214.94000244140625,206.17999267578125,206.5500030517578,206.51492309570312,41001500.0,-7.3300018310546875,DOWN,13707123400,219.54800109863282,181.5175994873047,5.396110972858224,8.988764947886208,52.57158424541915,54.767201814972196,72.9872380619522
2023-02-22,207.07000732421875,211.0399932861328,204.2100067138672,207.5399932861328,207.50474548339844,51318400.0,0.989990234375,UP,13758441800,218.12900085449218,182.2345993041992,3.85569355657438,7.962150669623843,53.158598149741756,34.17186756371133,54.86659881580484
2023-02-23,234.39999389648438,238.8800048828125,230.25,236.63999938964844,236.5998077392578,111799500.0,29.100006103515625,UP,13870241300,219.58800048828124,183.56719940185548,5.928845315915083,7.555489598882091,66.34456176270929,45.52558130019393,44.82155022629262
2023-02-24,232.25,234.74000549316406,229.47000122070312,232.86000061035156,232.82046508789062,58971600.0,-3.779998779296875,DOWN,13811269700,220.53700103759766,184.7173992919922,6.79574431440372,7.403540541986417,63.830959132664965,62.94884023262431,47.54876303217666
2023-02-27,236.6999969482422,238.8000030517578,234.5399932861328,235.00999450683594,234.9700927734375,45299400.0,2.149993896484375,UP,13856569100,222.77300109863282,185.80319915771486,7.4661739484149905,7.416067223272132,64.6513011856442,88.33763985940357,65.60402046407408
2023-02-28,233.72000122070312,238.25,232.05999755859375,232.16000366210938,232.12057495117188,45596300.0,-2.8499908447265625,DOWN,13810972800,224.2010009765625,186.91159912109376,7.428665232430575,7.418586825103821,62.62367697592916,84.03036559332847,78.4389485617856
2023-03-01,231.9199981689453,232.55999755859375,225.0800018310547,226.97999572753906,226.9414520263672,46002600.0,-5.1800079345703125,DOWN,13764970200,223.9279998779297,188.0607989501953,6.643753010564922,7.263620062196042,59.00169464705193,78.37705803313429,83.58168782862225
2023-03-02,224.8800048828125,233.8000030517578,224.32000732421875,233.13999938964844,233.10040283203125,38941500.0,6.160003662109375,UP,13803911700,224.47799987792968,189.40939880371093,6.621499214433754,7.135195892643585,61.82902311925813,76.57915858505326,79.66219407050549
2023-03-03,233.1999969482422,239.0,231.3000030517578,238.89999389648438,238.8594207763672,41239300.0,5.7599945068359375,UP,13845151000,226.36599884033203,190.93659881591796,7.082619455783316,7.124680605271532,64.3076506989791,82.94425847988954,79.30015836602585
2023-03-06,238.91000366210938,242.47999572753906,234.8699951171875,235.5399932861328,235.5,43742900.0,-3.3600006103515625,DOWN,13801408100,228.53199768066406,192.4303985595703,6.853205741102386,7.070385632437704,61.78719843055316,88.34070198149486,82.62137301547938
2023-03-07,236.0,241.25,232.41000366210938,232.8800048828125,232.8800048828125,51515400.0,-2.6599884033203125,DOWN,13749892700,231.16499786376954,193.78779876708984,6.2298295048774435,6.9022744069256525,59.78934021239463,85.49777228115941,85.59424424751477
2023-03-08,234.8699951171875,242.0,234.24000549316406,241.80999755859375,241.80999755859375,51357300.0,8.92999267578125,UP,13801250000,234.5919982910156,195.55619873046874,6.63725179924387,6.849269885389296,63.998043474877065,85.01001968850828,86.28283131705435
2023-03-09,241.75,244.5399932861328,233.8300018310547,234.36000061035156,234.36000061035156,50125700.0,-7.4499969482421875,DOWN,13751124300,234.36399841308594,197.20219879150392,5.927266272723529,6.664869162856143,58.497170194941894,82.64087791618091,84.38288996194969
2023-03-10,234.08999633789062,236.27000427246094,227.25999450683594,229.64999389648438,229.64999389648438,47486600.0,-4.7100067138671875,DOWN,13703637700,234.04299774169922,198.97099853515624,4.7667257485829,6.285240480001495,55.26309395473057,78.69570750624574,82.11553503697847
2023-03-13,227.52000427246094,232.97999572753906,222.97000122070312,229.66000366210938,229.66000366210938,42189000.0,0.010009765625,UP,13745826700,233.50799865722655,200.7569985961914,3.847792008355526,5.797750785672302,55.26875391599094,66.98074635038729,76.1057772576048
2023-03-14,234.9600067138672,242.19000244140625,234.60000610351562,240.6300048828125,240.6300048828125,47491000.0,10.970001220703125,UP,13793317700,234.35499877929686,202.6489987182617,4.336361607329422,5.5054729500037265,61.080215724936316,69.35233454217122,71.67626279960156
2023-03-15,237.61000061035156,242.86000061035156,233.60000610351562,242.27999877929688,242.27999877929688,52448600.0,1.649993896484375,UP,13845766300,235.88499908447267,204.5717987060547,4.750400118394083,5.3544583836817985,61.882374928484616,78.16664253203915,71.49990780819935
2023-03-16,240.27000427246094,255.8800048828125,238.94000244140625,255.41000366210938,255.41000366210938,58325300.0,13.1300048828125,UP,13904091600,238.11199951171875,206.81699890136719,6.378244566889748,5.559215620323388,67.60432890849742,89.9891281552197,79.16936840981016
2023-03-17,259.82000732421875,263.989990234375,256.67999267578125,257.25,257.25,84854700.0,1.839996337890625,UP,13988946300,239.9470001220703,209.01219879150392,7.550624406679759,5.957497377594663,68.32197993530187,90.5544585977485,86.23674309500261
2023-03-20,256.1499938964844,260.239990234375,251.3000030517578,259.0,259.0,43274700.0,1.75,UP,14032221000,242.29300079345703,211.33919891357422,8.369167890814111,6.439831480238554,69.02480327651274,89.99203071239417,90.17853915512096
2023-03-21,261.79998779296875,263.9200134277344,253.80999755859375,261.989990234375,261.989990234375,54740800.0,2.989990234375,UP,14086961800,245.2039993286133,213.60719879150392,9.060649513521184,6.96399508689508,70.23970670658305,88.8428537737426,89.79644769462858
2023-03-22,264.25,275.8900146484375,262.3699951171875,264.67999267578125,264.67999267578125,79729500.0,2.69000244140625,UP,14166691300,247.49099884033203,215.7751986694336,9.613880301387951,7.493972129793654,71.32922543148328,87.25886580719678,88.69791676444468
2023-03-23,271.1499938964844,274.989990234375,266.8999938964844,271.9100036621094,271.9100036621094,56488900.0,7.230010986328125,UP,14223180200,251.24599914550782,218.03159881591796,10.562315639594317,8.107640831753788,74.07627138461564,88.80685652939657,88.30285870344547
2023-03-24,270.30999755859375,271.6700134277344,263.54998779296875,267.7900085449219,267.7900085449219,45492000.0,-4.1199951171875,DOWN,14177688200,255.06000061035155,220.18719909667968,10.499448869294099,8.58600243926185,69.96255284577079,85.33003706666075,87.13191980108485
2023-03-27,268.3699951171875,270.0,263.6499938964844,265.30999755859375,265.30999755859375,36102600.0,-2.480010986328125,DOWN,14141585600,258.625,222.19119903564453,9.921182995808238,8.853038550571128,67.53145113662441,85.72686543838999,86.62125301148258
2023-03-28,264.4700012207031,265.1300048828125,258.5,264.1000061035156,264.1000061035156,35610400.0,-1.209991455078125,DOWN,14105975200,260.9720001220703,224.09339904785156,9.14198326738196,8.910827493933295,66.32057657397013,80.80749306694064,83.95479852399728
2023-03-29,268.25,270.7799987792969,265.9700012207031,269.8399963378906,269.8399963378906,39369400.0,5.739990234375,UP,14145344600,263.7279998779297,225.94979888916015,9.01532599309482,8.9317271937656,69.14680196671065,82.09874229395766,82.87770026642958
2023-03-30,272.2900085449219,274.989990234375,271.0199890136719,273.8299865722656,273.8299865722656,36451600.0,3.989990234375,UP,14181796200,265.5699981689453,227.95099853515626,9.148492076589946,8.975080170330468,70.97039780818855,87.46532509305091,83.45718681798324
2023-03-31,271.3999938964844,278.3399963378906,271.04998779296875,277.7699890136719,277.7699890136719,43324300.0,3.94000244140625,UP,14225120500,267.6219970703125,230.1533984375,9.45244687282701,9.070553510829777,72.68713942665168,94.46695099108662,88.01033945936523
2023-04-03,275.0899963378906,280.0,273.3599853515625,279.6499938964844,279.6499938964844,39871600.0,1.8800048828125,UP,14264992100,269.68699645996094,232.1785983276367,9.638084141826255,9.184059637029073,73.49266095871684,98.02630393092012,93.31952667168605
2023-04-04,279.6600036621094,280.0,273.07000732421875,274.5299987792969,274.5299987792969,36859200.0,-5.1199951171875,DOWN,14228132900,270.9409973144531,233.83059844970703,8.959560224858535,9.139159754594965,67.64179259123762,94.88322014013097,95.79215835404607
2023-04-05,268.2900085449219,269.9800109863281,263.95001220703125,268.80999755859375,268.80999755859375,51501500.0,-5.720001220703125,DOWN,14176631400,271.3539978027344,235.3537985229492,7.633677869472876,8.838063377570547,61.729196184801836,82.31138169798528,91.74030192301228
2023-04-06,265.8399963378906,270.79998779296875,264.2699890136719,270.3699951171875,270.3699951171875,39765400.0,1.55999755859375,UP,14216396800,271.1999969482422,236.8965985107422,6.701865652025958,8.41082383246163,62.68712732924706,71.37814704743677,82.85758296185116
2023-04-10,268.2300109863281,276.2099914550781,266.69000244140625,275.7900085449219,275.7900085449219,39527900.0,5.420013427734375,UP,14255924700,271.9999969482422,238.4519985961914,6.494395347933789,8.02753813555606,65.88238913422043,70.46053638671322,74.71668837737859
2023-04-11,277.239990234375,277.8999938964844,271.260009765625,271.69000244140625,271.69000244140625,31437800.0,-4.100006103515625,DOWN,14224486900,272.63799743652345,239.81279876708984,5.735047413900816,7.5690399912250115,61.5860464771264,70.57333913855574,70.80400752423542
2023-04-12,273.70001220703125,274.67999267578125,264.4800109863281,264.95001220703125,264.95001220703125,44625900.0,-6.739990234375,DOWN,14179861000,272.722998046875,241.2793991088867,4.319572213369668,6.919146435653943,55.21190431012249,58.424700580794365,66.48619203535462
2023-04-13,267.3399963378906,268.8699951171875,263.2900085449219,264.6300048828125,264.6300048828125,35361500.0,-0.32000732421875,DOWN,14144499500,272.2019989013672,242.6645993041992,3.1987596013393613,6.175069068791027,54.921257722151026,39.953518653100616,56.31718612415042
2023-04-14,265.0400085449219,268.8299865722656,262.20001220703125,267.5799865722656,267.5799865722656,39505500.0,2.949981689453125,UP,14184005000,271.5769989013672,243.8275991821289,2.6726708325579125,5.474589421544404,57.160107527750405,33.581401026526,43.98654008680717
